duration,n_vertiports,n_obstacles,obstacle violation,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
388.1965,5.0,5.0,0.0,0.3083618,1.541809,0.56571555,5.529915,0.3433027,8.582567,1.5278322,0.355,-0.016132608,0.0,0.1,0.0,0.0,0.2,0.77396965,16.273726,-14.8715,0.0285,-15.0,0.0,-9.852577e-09,0.1
444.5497,7.0,7.0,0.0,0.37602976,2.6322083,0.823199,4.453327,0.69997895,34.29897,2.8081713,0.0,0.09603715,0.3809524,0.0952381,0.04761905,0.23809524,0.23809524,-0.70793056,-13.716239,-20.285667,0.61433333,-21.0,0.0,-1.2877142e-08,0.1
958.9347,7.0,4.0,0.0,0.3196644,2.2376506,0.58173484,5.115538,0.8817668,43.206573,3.3703032,0.0,0.13691334,0.2857143,0.14285715,0.14285715,0.1904762,0.1904762,-1.1278362,-18.06453,-11.410523,0.48947626,-12.0,0.0,-1.4513726e-08,0.1
221.56145,3.0,4.0,0.0,0.21009077,0.6302723,0.42339087,5.1872993,0.4440805,3.9967246,1.6830721,0.257,-0.035160664,0.0,0.0,0.0,0.0,0.33333334,0.6829047,15.160858,-7.3999996,0.0,-12.0,4.5,-7.716189e-08,0.1
569.0338,7.0,1.0,0.0,0.3852046,2.6964324,0.9210958,6.340182,0.8749641,42.87324,3.8987145,0.0,0.11393117,0.1904762,0.14285715,0.0952381,0.1904762,0.3809524,-0.55022955,-7.985437,1.9410954,0.34109524,-3.0,4.5,-5.9834933e-09,0.1
188.01071,7.0,2.0,0.0,0.42773113,2.994118,1.0857475,2.3950188,0.42457324,20.804089,1.954046,0.0,0.025547845,0.23809524,0.0,0.0,0.0,0.5714286,-2.0581129,-46.2172,0.8619046,2.2619047,-6.0,4.5,-1.9597548e-08,0.1
397.653,5.0,7.0,0.0,0.12404655,0.62023276,0.3007483,3.510666,0.29442716,7.360679,1.4147849,0.0,-0.006186229,0.0,0.0,0.0,0.0,0.3,-0.20272255,-5.4592314,-20.9,0.0,-21.0,0.0,-5.175178e-08,0.1
546.4285,6.0,1.0,0.0,0.240025,1.44015,0.51393473,5.069753,0.6316682,22.740055,2.918365,0.0,0.053481136,0.06666667,0.0,0.0,0.26666668,0.4,-0.0746007,-1.4501452,-2.7936,0.106400006,-3.0,0.0,-8.370864e-09,0.1
729.6036,7.0,6.0,0.0,0.37089667,2.5962768,0.7970685,5.772928,0.78223825,38.329674,4.289359,0.0,0.08456041,0.1904762,0.14285715,0.0952381,0.0952381,0.14285715,-0.1813736,-3.0460954,-17.560715,0.33928573,-18.0,0.0,-4.3714508e-09,0.1
327.8272,4.0,6.0,0.33333334,0.22860226,0.91440904,0.6437324,3.1057372,0.36207193,5.793151,1.7134788,0.0,0.01234636,0.0,0.0,0.0,0.33333334,0.33333334,-0.31678796,-9.25597,-14.881667,0.0063333334,-14.988001,0.0,-1.1481706e-08,0.1
302.56653,5.0,6.0,0.0,0.4347569,2.1737845,0.8879677,4.8219156,0.8405484,21.01371,3.6421864,0.0,0.16708407,0.2,0.1,0.1,0.2,0.4,-0.46734905,-8.835804,-17.5561,0.34390002,-18.0,0.0,-1.0811276e-08,0.1
248.79062,7.0,6.0,0.0,0.36694172,2.568592,1.1138004,6.310114,0.42116594,20.63713,1.8709244,0.29,-0.037318133,0.0,0.04761905,0.0,0.0,0.1904762,-0.22406197,-3.429079,-13.386429,0.013571429,-18.0,4.5,-4.43938e-09,0.1
199.88147,3.0,1.0,0.0,0.6981731,2.0945194,1.1552016,4.806708,0.839309,7.5537806,3.4124923,0.251,0.34728733,0.33333334,0.0,0.0,0.33333334,0.33333334,0.17825842,3.851366,-2.387,0.513,-3.0,0.0,-1.6423781e-08,0.1
359.20462,4.0,2.0,0.0,0.09167658,0.3667063,0.15743148,3.458242,0.45116627,7.2186604,1.7409327,0.0,0.06375042,0.16666667,0.0,0.0,0.0,0.5,-0.29371643,-7.828349,-5.6466665,0.25333333,-6.0,0.0,-1.1136705e-08,0.1
96.12556,3.0,7.0,0.0,0.636085,1.9082549,0.6838762,3.9321702,0.6558651,5.902786,2.2675169,0.0,0.11265317,0.0,0.0,0.0,0.0,1.0,-1.1897619,-23.228771,-19.0,1.9,-21.0,0.0,-5.9472832e-08,0.1
228.28694,3.0,3.0,0.0,0.255393,0.76617897,0.5615342,3.7036335,0.3244823,2.9203405,1.4170504,0.0,0.008727379,0.0,0.0,0.0,0.0,0.6666667,0.77780604,26.584137,-8.9,0.0,-9.0,0.0,-5.7369586e-08,0.1
177.09166,3.0,5.0,0.0,0.24387161,0.7316148,0.47118115,4.971202,0.28716305,2.5844674,1.2230673,0.419,0.016148403,0.0,0.0,0.0,0.33333334,0.33333334,2.4595265,97.923744,-10.393666,0.0063333334,-15.0,4.5,-1.1441694e-08,0.1
179.09048,4.0,7.0,0.0,0.409526,1.638104,0.63883305,5.231841,0.55389106,8.862257,2.104773,0.323,0.11962826,0.5,0.0,0.0,0.0,0.5,0.9115186,21.098387,-15.639999,0.76,-21.0,4.5,-1.4756125e-08,0.1
125.00432,3.0,2.0,0.0,0.26187697,0.7856309,0.540172,2.103831,0.37936446,3.4142802,1.583399,0.0,0.15870653,0.33333334,0.0,0.0,0.0,0.6666667,0.07438421,3.6652446,-5.3933334,0.50666666,-6.0,0.0,-1.8293472e-09,0.1
