"Time,Operation,Status,Latitude,Longitude,Altitude,Heading,Speed,Intent deviation,Intent altitude,Intent speed,Deconfliction Level"
"1726150749.0115192,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150754.0456986,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150754.0456986,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150759.1048825,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150759.1048825,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150764.0224435,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150764.0224435,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150769.5575116,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150769.5575116,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150774.0817027,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150774.0817027,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150774.0817027,M2001-RODOLPHE02,None,51.46822963350848,-0.46646288803934655,250.24630541871923,83.05982513257825,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150779.1796663,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150779.1796663,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150779.1796663,M2001-RODOLPHE02,None,51.468330628463775,-0.4651309948478207,250.24630541871923,83.05982513249869,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150779.1796663,VIR412W -rodolphe02,None,51.4651,-0.3693,993.0591133004928,269.59,139.01632970451013,0,993.0591133004928,139.01632970451013,None"
"1726150784.2449303,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150784.2449303,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150784.2449303,M2001-RODOLPHE02,None,51.46843160627141,-0.46379909535824543,250.24630541871923,83.06100928179337,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150784.2449303,VIR412W -rodolphe02,None,51.4651,-0.3763,892.960591133005,269.57,133.00933125972008,0,993.0591133004928,139.01632970451013,None"
"1726150789.2435946,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150789.2435946,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150789.2435946,M2001-RODOLPHE02,None,51.46853256614148,-0.46246718941739395,250.24630541871923,83.06224797564326,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150789.2435946,VIR412W -rodolphe02,None,51.4651,-0.379,867.935960591133,270.0,130.01555209953344,0,993.0591133004928,139.01632970451013,None"
"1726150794.2496028,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150794.2496028,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150794.2496028,M2001-RODOLPHE02,None,51.468633506302055,-0.46113527668039084,250.24630541871923,83.06360902690186,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150794.2496028,VIR412W -rodolphe02,None,51.465099900718734,-0.3838317237664669,803.8965517241379,270.0,130.01555209953344,0,993.0591133004928,139.01632970451013,None"
"1726150799.2328384,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150799.2328384,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150799.2328384,M2001-RODOLPHE02,None,51.46873441915788,-0.4598033556657897,250.24630541871923,83.06549456766263,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150799.2328384,VIR412W -rodolphe02,None,51.465099900718734,-0.3838317237664669,803.8965517241379,270.0,130.01555209953344,0,993.0591133004928,139.01632970451013,None"
"1726150804.3160617,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150804.3160617,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150804.3160617,M2001-RODOLPHE02,None,51.468575654000134,-0.45848605231153866,250.24630541871923,100.9499038172623,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150804.3160617,VIR412W -rodolphe02,None,51.4651,-0.3924,692.7635467980296,270.0,126.01088646967341,0,993.0591133004928,139.01632970451013,None"
"1726150804.3160617,ECA2RT  -rodolphe02,None,51.4495,-0.3317,15857.689655172413,6.92,274.0085536547434,0,15857.689655172413,274.0085536547434,None"
"1726150809.5185091,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150809.5185091,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150809.5185091,M2001-RODOLPHE02,None,51.46841687306073,-0.45716875844318894,250.24630541871923,100.95100571487745,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150809.5185091,VIR412W -rodolphe02,None,51.465099906740555,-0.39708289973938304,628.7241379310344,270.0,126.01088646967341,0,993.0591133004928,139.01632970451013,None"
"1726150809.5185091,ECA2RT  -rodolphe02,None,51.4557976243027,-0.3304733826314414,15863.108374384236,6.92,274.0085536547434,0,15857.689655172413,274.0085536547434,None"
"1726150814.3155365,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150814.3155365,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150814.3155365,M2001-RODOLPHE02,None,51.46825807616813,-0.45585147411492094,250.24630541871923,100.95211959454534,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150814.3155365,VIR412W -rodolphe02,None,51.465099906740555,-0.39708289973938304,628.7241379310344,270.0,126.01088646967341,0,993.0591133004928,139.01632970451013,None"
"1726150814.3155365,ECA2RT  -rodolphe02,None,51.4557976243027,-0.3304733826314414,15863.108374384236,6.92,274.0085536547434,0,15857.689655172413,274.0085536547434,None"
"1726150819.198989,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150819.198989,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150819.198989,M2001-RODOLPHE02,None,51.46809926308144,-0.4545341994024759,250.24630541871923,100.95325029691118,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150824.1182437,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150824.1182437,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150824.1182437,M2001-RODOLPHE02,None,51.46794043343788,-0.4532169344195102,250.24630541871923,100.95440633503274,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150829.167664,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150829.167664,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150829.167664,M2001-RODOLPHE02,None,51.46778158662893,-0.4518996793560859,250.24630541871923,100.95560486556742,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150834.7141316,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150834.7141316,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150834.7141316,M2001-RODOLPHE02,None,51.467622721423226,-0.4505824345959314,250.24630541871923,100.95688937901295,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150839.1261947,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150839.1261947,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150839.1261947,M2001-RODOLPHE02,None,51.467463834008946,-0.4492652013250629,250.24630541871923,100.95844005132075,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150844.329873,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150844.329873,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150844.329873,M2001-RODOLPHE02,None,51.468035284923474,-0.4482860646056127,250.24630541871923,46.866678176816826,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150844.329873,MNET16-RODOLPHE02,None,51.4587219,-0.444595654,250.0,1.9405383479068894,16.8,0,250.0,16.8,0"
"1726150844.329873,ELY209  -rodolphe02,None,51.4653,-0.3274,1493.551724137931,270.0,148.0171073094868,0,1493.551724137931,148.0171073094868,None"
"1726150844.329873,VIR412W -rodolphe02,None,51.465,-0.4338,217.29556650246303,269.18,140.02721617418354,0,217.29556650246303,140.02721617418354,None"
"1726150844.329873,EIN38W  -rodolphe02,None,51.4773,-0.507,1969.0197044334977,269.24,151.0303265940902,0,1969.0197044334977,151.0303265940902,None"
"1726150849.9424722,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150849.9424722,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150849.9424722,M2001-RODOLPHE02,None,51.46860672691992,-0.4473069022109955,250.24630541871923,46.86751588705939,36.135031596608464,0,250.24630541871923,36.135031596608464,0"
"1726150849.9424722,MNET16-RODOLPHE02,None,51.459111728167784,-0.44457445575033866,250.24630541871923,1.940538347938933,16.86305906403052,0,250.0,16.8,0"
"1726150849.9424722,ELY209  -rodolphe02,None,51.46529987132219,-0.3329007336131618,1434.7668308702791,270.0,148.0171073094868,0,1493.551724137931,148.0171073094868,None"
"1726150849.9424722,VIR412W -rodolphe02,None,51.46495348918159,-0.4390032341885867,163.9293924466338,269.18,140.02721617418354,0,217.29556650246303,140.02721617418354,None"
"1726150849.9424722,EIN38W  -rodolphe02,None,51.477253485924585,-0.5126136941165003,2113.190476190476,269.24,151.0303265940902,0,1969.0197044334977,151.0303265940902,None"
"1726150854.8902051,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150854.8902051,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150854.8902051,M2001-RODOLPHE02,RA,51.46917815958291,-0.4463277135163887,250.24630541871923,46.86839260292447,36.135031596608464,0,350.2463054187192,36.135031596608464,2"
"1726150854.8902051,MNET16-RODOLPHE02,None,51.459501556331745,-0.44455325713854166,250.24630541871923,1.9405549305564629,16.86305906403052,0,250.0,16.8,0"
"1726150854.8902051,EIN38W  -rodolphe02,None,51.4773,-0.5126,2119.1674876847287,269.27,157.01788491446345,0,1969.0197044334977,151.0303265940902,None"
"1726150854.8902051,ELY209  -rodolphe02,None,51.46529987132219,-0.3329007336131618,1434.7668308702791,270.0,148.0171073094868,0,1493.551724137931,148.0171073094868,None"
"1726150854.8902051,VIR412W -rodolphe02,None,51.46495348918159,-0.4390032341885867,163.9293924466338,269.18,140.02721617418354,0,217.29556650246303,140.02721617418354,None"
"1726150859.6626809,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150859.6626809,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150859.6626809,M2001-RODOLPHE02,Clear of Conflict,51.46974958151088,-0.44534849641396856,250.24630541871923,46.869400955207354,36.135031596608464,0,350.2463054187192,36.135031596608464,0"
"1726150859.6626809,MNET16-RODOLPHE02,None,51.45989138449188,-0.44453205816459085,250.24630541871923,1.9405715141728468,16.86305906403052,0,250.0,16.8,0"
"1726150859.6626809,EIN38W  -rodolphe02,None,51.47725353962937,-0.5184362873150301,2263.338259441707,269.27,157.01788491446345,0,1969.0197044334977,151.0303265940902,None"
"1726150864.50911,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150864.50911,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150864.50911,M2001-RODOLPHE02,None,51.47053943630768,-0.44578734721887675,250.24630541871923,340.9093367037217,36.135031596608464,0,350.2463054187192,36.135031596608464,0"
"1726150864.50911,MNET16-RODOLPHE02,None,51.4602812126482,-0.44451085882846253,250.24630541871923,1.9405880993083513,16.86305906403052,0,250.0,16.8,0"
"1726150864.50911,EIN38W  -rodolphe02,None,51.477,-0.5285,2494.536945812808,264.72,173.75583203732504,0,1969.0197044334977,151.0303265940902,None"
"1726150864.50911,ELY209  -rodolphe02,None,51.4652,-0.3468,1268.3300492610838,269.6,145.02332814930017,0,1268.3300492610838,145.02332814930017,None"
"1726150869.5262988,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150869.5262988,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150869.5262988,M2001-RODOLPHE02,None,51.47122613572209,-0.4465522949219864,250.24630541871923,325.24372605091554,36.135031596608464,0,350.2463054187192,36.135031596608464,0"
"1726150869.5262988,MNET16-RODOLPHE02,None,51.46067104080069,-0.4444896591301145,250.24630541871923,1.940604687651608,16.86305906403052,0,250.0,16.8,0"
"1726150869.5262988,EIN38W  -rodolphe02,None,51.47662963397948,-0.5349314596622086,2638.707717569787,264.72,173.75583203732504,0,1969.0197044334977,151.0303265940902,None"
"1726150869.5262988,ELY209  -rodolphe02,None,51.46517643632937,-0.3521893303800162,1214.9638752052545,269.6,145.02332814930017,0,1268.3300492610838,145.02332814930017,None"
"1726150874.2310085,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150874.2310085,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150874.2310085,M2001-RODOLPHE02,None,51.47191283000032,-0.44731726602225175,250.24630541871923,325.24310845500366,36.135031596608464,0,350.2463054187192,36.135031596608464,0"
"1726150874.2310085,MNET16-RODOLPHE02,None,51.46106086894935,-0.4444684590693514,250.24630541871923,1.9406212932290148,16.86305906403052,0,250.0,16.8,0"
"1726150874.2310085,EIN38W  -rodolphe02,None,51.47662963397948,-0.5349314596622086,2638.707717569787,264.72,173.75583203732504,0,1969.0197044334977,151.0303265940902,None"
"1726150874.2310085,ELY209  -rodolphe02,None,51.46517643632937,-0.3521893303800162,1214.9638752052545,269.6,145.02332814930017,0,1268.3300492610838,145.02332814930017,None"
"1726150879.2767723,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150879.2767723,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150879.2767723,M2001-RODOLPHE02,None,51.47259951910286,-0.448082260611522,250.24630541871923,325.24248611865573,36.135031596608464,0,350.2463054187192,36.135031596608464,0"
"1726150879.2767723,MNET16-RODOLPHE02,None,51.4613901885563,-0.44480394094727255,250.24630541871923,327.5966911231077,16.86305906403052,0,250.0,16.8,0"
"1726150884.1789935,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150884.1789935,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150884.1789935,M2001-RODOLPHE02,None,51.473286202964644,-0.4488472788407863,250.24630541871923,325.2418559682999,36.135031596608464,0,350.2463054187192,36.135031596608464,0"
"1726150884.1789935,MNET16-RODOLPHE02,None,51.46171950720047,-0.4451394276806914,250.24630541871923,327.5964272089534,16.86305906403052,0,250.0,16.8,0"
"1726150889.3076077,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150889.3076077,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150889.3076077,MNET16-RODOLPHE02,None,51.462048824881606,-0.44547491927029903,250.24630541871923,327.59616322714925,16.86305906403052,0,250.0,16.8,0"
"1726150894.288401,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150894.288401,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150894.288401,MNET16-RODOLPHE02,None,51.46237814159943,-0.4458104157168365,250.24630541871923,327.5958991722734,16.86305906403052,0,250.0,16.8,0"
"1726150894.288401,ELY209  -rodolphe02,None,51.4651,-0.3772,917.9852216748769,269.1,128.03265940902023,0,917.9852216748769,128.03265940902023,None"
"1726150894.288401,EIN38W  -rodolphe02,None,51.4707,-0.5708,3395.4236453201975,255.12,214.1912908242613,0,3395.4236453201975,214.1912908242613,None"
"1726150899.5265257,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150899.5265257,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150899.5265257,MNET16-RODOLPHE02,None,51.46270745735365,-0.4461459170211019,250.24630541871923,327.5956350381413,16.86305906403052,0,250.0,16.8,0"
"1726150899.5265257,ELY209  -rodolphe02,None,51.46505334390501,-0.38195744235863227,853.9458128078818,269.1,128.03265940902023,0,917.9852216748769,128.03265940902023,None"
"1726150899.5265257,EIN38W  -rodolphe02,None,51.46942630972962,-0.5784937204015745,3571.6141215106736,255.12,214.1912908242613,0,3395.4236453201975,214.1912908242613,None"
"1726150904.6514888,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150904.6514888,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150904.6514888,MNET16-RODOLPHE02,None,51.463036772143944,-0.44648142318395867,250.24630541871923,327.5953708176846,16.86305906403052,0,250.0,16.8,0"
"1726150904.6514888,ELY209  -rodolphe02,None,51.465,-0.3858,792.8620689655172,270.0,123.01710730948679,0,917.9852216748769,128.03265940902023,None"
"1726150904.6514888,EIN38W  -rodolphe02,None,51.4684,-0.5846,3670.694581280788,255.47,223.15318818040438,0,3395.4236453201975,214.1912908242613,None"
"1726150909.4843109,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150909.4843109,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150909.4843109,MNET16-RODOLPHE02,None,51.46336608596996,-0.4468169342063451,250.24630541871923,327.5951065027765,16.86305906403052,0,250.0,16.8,0"
"1726150909.4843109,EIN38W  -rodolphe02,None,51.4671,-0.5927,3895.9162561576354,255.48,231.4152410575428,0,3395.4236453201975,214.1912908242613,None"
"1726150909.4843109,ELY209  -rodolphe02,None,51.46499991111956,-0.39037163289779103,728.8226600985222,270.0,123.01710730948679,0,917.9852216748769,128.03265940902023,None"
"1726150914.5539763,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150914.5539763,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150914.5539763,MNET16-RODOLPHE02,None,51.463695398831305,-0.44715245008928617,250.24630541871923,327.5948420840308,16.86305906403052,0,250.0,16.8,0"
"1726150914.5539763,ELY209  -rodolphe02,None,51.46499991111956,-0.39037163289779103,728.8226600985222,270.0,123.01710730948679,0,917.9852216748769,128.03265940902023,None"
"1726150914.5539763,EIN38W  -rodolphe02,None,51.46575642651432,-0.6010254440625822,4072.1067323481116,255.48,231.4152410575428,0,3395.4236453201975,214.1912908242613,None"
"1726150919.553794,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150919.553794,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150919.553794,MNET16-RODOLPHE02,None,51.464024710727564,-0.4474879708339076,250.24630541871923,327.59457755051824,16.86305906403052,0,250.0,16.8,0"
"1726150919.553794,EIN38W  -rodolphe02,None,51.46575642651432,-0.6010254440625822,4072.1067323481116,255.48,231.4152410575428,0,3395.4236453201975,214.1912908242613,None"
"1726150924.289358,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150924.289358,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150924.289358,MNET16-RODOLPHE02,None,51.46435402165826,-0.44782349644145464,250.24630541871923,327.5943128893032,16.86305906403052,0,250.0,16.8,0"
"1726150924.289358,MNET17-RODOLPHE02,None,51.4587219,-0.444595654,250.0,1.9405383479068894,16.8,0,250.0,16.8,0"
"1726150929.29052,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150929.29052,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150929.29052,MNET16-RODOLPHE02,None,51.46468333162286,-0.4481590269133132,250.24630541871923,327.59404808511215,16.86305906403052,0,250.0,16.8,0"
"1726150929.29052,MNET17-RODOLPHE02,None,51.459111728167784,-0.44457445575033866,250.24630541871923,1.940538347938933,16.86305906403052,0,250.0,16.8,0"
"1726150934.2006676,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150934.2006676,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150934.2006676,MNET16-RODOLPHE02,None,51.46501264062077,-0.4484945622510387,250.24630541871923,327.5937831195988,16.86305906403052,0,250.0,16.8,0"
"1726150934.2006676,MNET17-RODOLPHE02,None,51.459501556331745,-0.44455325713854166,250.24630541871923,1.9405549305564629,16.86305906403052,0,250.0,16.8,0"
"1726150939.4626176,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150939.4626176,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150939.4626176,MNET16-RODOLPHE02,None,51.46534194865132,-0.44883010245639166,250.24630541871923,327.5935179705133,16.86305906403052,0,250.0,16.8,0"
"1726150939.4626176,MNET17-RODOLPHE02,None,51.45989138449188,-0.44453205816459085,250.24630541871923,1.9405715141728468,16.86305906403052,0,250.0,16.8,0"
"1726150939.4626176,ELY209  -rodolphe02,None,51.465,-0.421,392.4679802955665,269.6,142.01010886469675,0,392.4679802955665,142.01010886469675,None"
"1726150939.4626176,HORSE2-RODOLPHE02,None,51.46822963350848,-0.46646288803934655,250.0,83.05982513257825,34.4,0,250.0,34.4,0"
"1726150939.4626176,SHT2V   -rodolphe02,None,51.4775,-0.4997,1168.231527093596,270.0,158.00933125972008,0,1168.231527093596,158.00933125972008,None"
"1726150939.4626176,EXS7FS  -rodolphe02,None,51.4748,-0.5472,17859.660098522167,8.73,309.62286158631423,0,17859.660098522167,309.62286158631423,None"
"1726150944.491202,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150944.491202,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150944.491202,MNET16-RODOLPHE02,None,51.46567125571373,-0.44916564753138555,250.24630541871923,327.59325261045944,16.86305906403052,0,250.0,16.8,0"
"1726150944.491202,MNET17-RODOLPHE02,None,51.4602812126482,-0.44451085882846253,250.24630541871923,1.9405880993083513,16.86305906403052,0,250.0,16.8,0"
"1726150944.491202,HORSE2-RODOLPHE02,None,51.46832613982726,-0.46519018985456084,250.24630541871923,83.05982513249869,34.529040269178914,0,250.0,34.4,0"
"1726150944.491202,ELY209  -rodolphe02,None,51.465,-0.4251,342.41871921182263,270.0,145.00388802488337,0,392.4679802955665,142.01010886469675,None"
"1726150944.491202,SHT2V   -rodolphe02,None,51.4775,-0.5058,1418.4778325123152,270.36,159.02021772939347,0,1168.231527093596,158.00933125972008,None"
"1726150944.491202,EXS7FS  -rodolphe02,None,51.4815,-0.5445,17809.610837438424,16.17,312.38335925349924,0,17859.660098522167,309.62286158631423,None"
"1726150949.5652645,EVTOL1001-rodolphe02,TA,51.46475,-0.48652,331.10236220499996,95.2734375,5.0,0,431.10236220499996,5.0,1"
"1726150949.5652645,UAS0-rodolphe02,None,51.4666276,-0.4897499,0.0,0.0,0.0,0,0.0,0.0,0"
"1726150949.5652645,MNET16-RODOLPHE02,None,51.46600056180709,-0.4495011974783503,250.24630541871923,327.59298700512005,16.86305906403052,0,250.0,16.8,0"
"1726150949.5652645,MNET17-RODOLPHE02,None,51.46067104080069,-0.4444896591301145,250.24630541871923,1.940604687651608,16.86305906403052,0,250.0,16.8,0"
"1726150949.5652645,HORSE2-RODOLPHE02,None,51.468422630594205,-0.4639174859396807,250.24630541871923,83.06094903124394,34.529040269178914,0,250.0,34.4,0"
"1726150949.5652645,ELY209  -rodolphe02,None,51.465,-0.4324,342.41871921182263,270.0,145.00388802488337,0,392.4679802955665,142.01010886469675,None"
"1726150949.5652645,SHT2V   -rodolphe02,None,51.4776,-0.5133,1568.6256157635469,270.69,166.01866251944014,0,1168.231527093596,158.00933125972008,None"
"1726150949.5652645,EXS7FS  -rodolphe02,None,51.4895,-0.54,17709.512315270935,21.09,314.05520995334376,0,17859.660098522167,309.62286158631423,None"
"1726150949.5652645,SHT5R   -rodolphe02,None,51.4653,-0.309,1693.7487684729062,270.34,171.01477449455678,0,1693.7487684729062,171.01477449455678,None"
