q1 loss,q2 loss,pi loss,alpha loss,alpha,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.5749576,2.2998304,0.93595153,4.271534,0.93534636,14.965542,3.3335943,0,0.2481616,0.33333334,0.0,0.16666667,0.16666667,0.33333334,0.9538646,28.75104,-5.0572486,-0.5225,0.0,-4.5,-0.0015488402,-0.03319965
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.4248256,1.6993024,0.9480845,5.7375445,0.5107103,8.171365,2.2548928,264,0.13433093,0.16666667,0.5,0.0,0.33333334,0.0,3.9737031,225.28687,-4.951497,-0.40216666,0.0,-4.5,-0.0047363113,-0.044593923
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.2731657,1.0926628,0.5763449,5.510359,0.7017525,11.22804,2.7884176,200,0.21395639,0.33333334,0.16666667,0.0,0.5,0.0,3.0536532,124.29871,-5.106956,-0.5636667,0.0,-4.5,-0.00046117324,-0.04282817
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.438638,1.754552,0.9733414,4.9008503,0.6711595,10.738552,3.0669966,178,0.2537112,0.5,0.16666667,0.0,0.0,0.33333334,3.3903546,224.45311,-5.346422,-0.8075,0.0,-4.5,-0.0008315042,-0.03809088
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.39534354,1.5813742,0.99702024,6.437139,0.73465264,11.754442,3.125535,231,0.20686877,0.33333334,0.16666667,0.16666667,0.33333334,0.0,4.1586566,182.51869,-1.3232645,3.226833,0.0,-4.5,-6.614336e-05,-0.050031383
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.4076584,1.6306336,0.77293193,5.9074764,0.9161701,14.658722,3.089713,0,0.25616834,0.33333334,0.0,0.0,0.33333334,0.33333334,2.9366412,98.849014,-3.1590903,1.387,0.0,-4.5,-0.00017581547,-0.045914683
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.35112476,1.404499,0.5996465,5.547725,0.8895029,14.232046,3.461072,150,0.29129457,0.33333334,0.16666667,0.16666667,0.33333334,0.0,2.7927785,101.37322,-3.2178433,1.3268332,0.0,-4.5,-0.0015580923,-0.04311859
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.24111736,0.96446943,0.5308705,5.26858,0.72153556,11.544569,2.475027,0,0.21492906,0.33333334,0.33333334,0.0,0.16666667,0.16666667,2.870773,119.724945,-3.2463574,1.2951665,0.0,-4.5,-0.00057483575,-0.040948987
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.2780481,1.1121924,0.697321,3.663179,0.5470577,8.752923,2.5774143,185,0.12304217,0.0,0.16666667,0.16666667,0.5,0.16666667,1.3294907,56.969498,0.68185127,3.7303333,-3.02,-0.0,-1.0748885e-05,-0.028471326
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.24329205,0.9731682,0.5271617,6.7519326,0.39515197,6.3224316,1.5996591,266,0.076470174,0.16666667,0.0,0.16666667,0.16666667,0.5,5.3469577,380.5732,-1.0217673,3.5308332,0.0,-4.5,-0.00012243712,-0.052478053
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.38045138,1.5218055,0.7755037,4.4614086,0.66895705,10.703313,2.6780963,0,0.21050538,0.5,0.16666667,0.0,0.0,0.33333334,2.489789,126.2814,1.0576007,1.0925,0.0,-0.0,-0.00022392084,-0.034675412
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.1897777,0.7591108,0.2642301,6.889068,0.9815131,15.704209,3.739737,0,0.35629746,0.33333334,0.16666667,0.0,0.5,0.0,4.1677856,153.15521,-5.117503,-0.5636667,0.0,-4.5,-0.00029248974,-0.053543907
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.27540383,1.1016153,0.7127984,5.650401,0.37042433,5.9267893,1.3194448,250,0.069672674,0.33333334,0.0,0.0,0.0,0.6666667,4.3357224,329.7933,-1.2527224,3.2933333,0.0,-4.5,-0.0021391434,-0.043916617
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.26344487,1.0537795,0.4976381,4.297675,0.52053493,8.328559,1.9104036,0,0.1103343,0.16666667,0.16666667,0.0,0.16666667,0.5,2.3086543,116.069885,1.5625669,1.596,0.0,-0.0,-3.0240479e-05,-0.033402827
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.3410587,1.3642348,0.59669715,5.3454247,0.82810175,13.249628,2.8921351,0,0.27239576,0.33333334,0.16666667,0.0,0.33333334,0.16666667,2.26895,73.751625,-5.102817,-0.5605,0.0,-4.5,-0.0007707115,-0.041546248
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.17206028,0.6882411,0.25071713,7.053268,0.8196471,13.114353,3.6655586,0,0.32589698,0.6666667,0.0,0.0,0.33333334,0.0,5.0895214,259.17404,-5.5840373,-1.0291667,0.0,-4.5,-5.051831e-05,-0.05482012
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.060032573,0.24013029,0.12009713,5.8433924,0.45114958,7.2183933,1.9686377,185,0.19763081,0.6666667,0.0,0.0,0.0,0.33333334,4.993047,587.1788,0.13781846,4.6866665,0.0,-4.5,-0.0034314238,-0.045416605
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.13714023,0.5485609,0.27890188,4.5930247,0.60196126,9.63138,2.4673216,0,0.1617692,0.16666667,0.33333334,0.16666667,0.33333334,0.0,2.32631,102.629135,-1.1034025,3.4326665,0.0,-4.5,-0.00037056778,-0.03569837
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.20250976,0.81003904,0.23901907,6.455943,0.8566889,13.707023,3.3555636,0,0.32546762,0.6666667,0.0,0.0,0.16666667,0.16666667,4.0359707,166.77754,-5.5680966,-1.0165,0.0,-4.5,-0.0014191177,-0.050177533
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.22754094,0.91016376,0.53042644,7.0817947,0.783609,12.537744,3.8961494,174,0.33119243,0.6666667,0.33333334,0.0,0.0,0.0,5.289043,295.02374,-3.7636461,0.79166657,0.0,-4.5,-0.00027094578,-0.05504184
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.097790554,0.39116222,0.1516469,7.637648,0.5200898,8.321437,2.5676818,233,0.13713866,0.0,0.33333334,0.5,0.16666667,0.0,6.002939,367.21765,-0.896139,3.6638331,0.0,-4.5,-0.00061003125,-0.059362095
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.33678502,1.3471401,0.6013785,3.9373136,0.6409178,10.254684,2.1173134,194,0.17163047,0.16666667,0.33333334,0.16666667,0.16666667,0.16666667,1.5148525,62.533615,-1.4701283,1.5706667,-3.01,-0.0,-0.00019294221,-0.030601984
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.40298188,1.6119275,0.76485556,5.9408846,0.83603644,13.376583,3.173922,180,0.24481459,0.33333334,0.0,0.0,0.6666667,0.0,3.5486748,148.34297,-5.0682707,-0.51933336,0.0,-4.5,-0.0027630215,-0.046174344
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.20663041,0.82652164,0.33174697,4.7506647,0.6230854,9.969366,2.704296,0,0.17275345,0.16666667,0.33333334,0.16666667,0.0,0.33333334,2.4543715,106.88405,1.5013546,1.539,0.0,-0.0,-0.0007217663,-0.036923595
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.40857673,1.6343069,0.5834644,4.6033063,0.5604115,8.966584,2.263676,194,0.12174878,0.16666667,0.16666667,0.0,0.0,0.6666667,2.7961903,154.73218,-2.9370964,1.5991666,0.0,-4.5,-0.00048462293,-0.03577828
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.24312231,0.97248924,0.4057873,5.122407,0.5257513,8.412021,2.195961,191,0.16068374,0.16666667,0.33333334,0.33333334,0.0,0.16666667,3.4181912,200.57268,-0.41669345,-0.37683335,0.0,-0.0,-4.719532e-05,-0.03981289
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.17615469,0.70461875,0.46571198,6.9782176,0.76217026,12.194724,3.2869968,212,0.26681542,0.6666667,0.0,0.0,0.33333334,0.0,4.8472996,227.47472,-1.7739166,2.7803333,0.0,-4.5,-1.3153027e-05,-0.054236807
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.49631262,1.9852505,0.90196663,3.5276644,0.68193835,10.911014,2.515821,0,0.13785097,0.16666667,0.0,0.16666667,0.0,0.6666667,0.9855819,38.770653,-4.7936916,-0.266,0.0,-4.5,-0.00027374199,-0.027418068
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.26390088,1.0556035,0.45548776,5.924303,0.84109294,13.457487,3.1106784,0,0.21823037,0.33333334,0.16666667,0.0,0.33333334,0.16666667,2.7206545,84.92362,-3.2067087,1.3395,0.0,-4.5,-0.00016303621,-0.046045464
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.33254954,1.3301982,0.61300075,5.353295,0.8763389,14.021422,3.3282735,0,0.2289195,0.16666667,0.16666667,0.0,0.5,0.16666667,1.6619396,45.022476,-3.1678538,1.3743334,0.0,-4.5,-0.0005797256,-0.041607417
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.7348856,2.9395423,0.98819226,6.009897,0.9668793,15.470069,3.3927798,236,0.3152089,0.33333334,0.33333334,0.33333334,0.0,0.0,3.815751,173.90598,-5.1766768,-0.62700003,0.0,-4.5,-0.0029663106,-0.046710726
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.21222615,0.8489046,0.48393932,7.0565705,0.9392971,15.028753,3.8082778,0,0.42974132,0.8333333,0.0,0.0,0.16666667,0.0,5.467893,344.17892,-2.0248318,2.5301666,0.0,-4.5,-0.00015266365,-0.054845788
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.5840331,2.3361323,1.2104598,4.8717237,0.8417816,13.468506,3.0959105,190,0.23583011,0.5,0.0,0.0,0.0,0.5,2.335986,92.12253,-1.4991133,3.04,0.0,-4.5,-0.0012487783,-0.037864503
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.15104863,0.6041945,0.30427462,4.6527133,0.42696512,6.831442,1.9617727,194,0.084374696,0.16666667,0.0,0.0,0.6666667,0.16666667,3.0471177,189.78114,-0.9993826,3.5371666,0.0,-4.5,-0.00038689226,-0.036162287
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.64228964,2.5691586,1.4470712,4.0788865,0.943401,15.094416,3.197267,205,0.32703796,0.33333334,0.5,0.0,0.0,0.16666667,1.5416172,60.75891,3.118585,3.1508331,0.0,-0.0,-0.0005458079,-0.031702332
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.33726627,1.3490651,0.8346585,5.044384,0.6650485,10.640776,3.0441282,154,0.26862633,0.6666667,0.33333334,0.0,0.0,0.0,3.6173868,253.49646,-3.7481518,0.79166657,0.0,-4.5,-0.0006116922,-0.03920647
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.2374283,0.9497132,0.43062055,4.785211,0.7431339,11.890142,2.6408994,163,0.22166574,0.16666667,0.6666667,0.0,0.0,0.16666667,2.7033887,129.85683,0.30886886,3.3566666,-3.01,-0.0,-0.00060560944,-0.037192103
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.1969049,0.7876196,0.29246473,4.9428377,0.643655,10.29848,2.2587087,176,0.20252374,0.5,0.0,0.0,0.16666667,0.33333334,2.8746266,138.99097,1.0978785,1.1368333,0.0,-0.0,-0.0005375932,-0.03841722
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.2387996,0.9551984,0.5748531,6.508452,0.908366,14.533856,3.6956768,0,0.26168504,0.33333334,0.0,0.0,0.33333334,0.33333334,3.2233417,98.11975,1.3322453,1.387,0.0,-0.0,-0.004169024,-0.050585646
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.22826129,0.91304517,0.42843115,5.0656533,0.794481,12.711696,3.0555406,175,0.31158718,0.8333333,0.0,0.0,0.0,0.16666667,3.500043,223.5577,-5.807316,-1.2666667,0.0,-4.5,-0.0012773734,-0.03937178
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.15141891,0.60567564,0.29779506,4.0053086,0.5011747,8.018795,2.1662416,0,0.14831649,0.16666667,0.16666667,0.16666667,0.5,0.0,2.6575518,197.18335,-1.0542471,3.477,0.0,-4.5,-0.00011665314,-0.031130463
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.27828804,1.1131521,0.8012685,7.8654366,1.1013833,17.622133,3.9751768,0,0.485865,0.8333333,0.0,0.16666667,0.0,0.0,5.402397,219.33861,-2.041735,2.5206666,0.0,-4.5,-0.0012691591,-0.06113254
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.5519519,2.2078075,1.166704,4.2205906,0.5305541,8.488866,2.2486513,276,0.17266454,0.5,0.16666667,0.16666667,0.16666667,0.0,2.6304584,165.42387,-5.356892,-0.8233333,0.0,-4.5,-0.0007553045,-0.0328037
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.32058793,1.2823517,0.71406615,5.5037794,0.34971985,5.5955176,1.2741328,255,0.07255489,0.16666667,0.0,0.0,0.0,0.8333333,4.3920794,395.07776,-0.9961523,3.5466666,0.0,-4.5,-4.192616e-05,-0.042777028
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.44075507,1.7630203,0.8968259,5.8039722,0.97823703,15.651793,4.375332,0,0.28795353,0.33333334,0.16666667,0.0,0.33333334,0.16666667,2.4170008,71.36171,-3.2064233,1.3395,0.0,-4.5,-0.0008130639,-0.04511022
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.26089117,1.0435647,0.39846224,3.9344332,0.5967825,9.54852,2.5181735,179,0.15113151,0.16666667,0.16666667,0.16666667,0.33333334,0.16666667,1.2733572,47.851215,-4.850498,-0.31983334,0.0,-4.5,-8.513955e-05,-0.030579597
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.40127563,1.6051025,0.65679586,5.497582,0.880774,14.092384,2.9543092,0,0.25776872,0.5,0.0,0.0,0.16666667,0.33333334,2.4897313,82.77444,-5.306257,-0.76316667,0.0,-4.5,-0.00036139064,-0.04272886
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.3312234,1.3248936,0.9432853,6.187698,0.9094072,14.550515,4.027411,159,0.2667355,0.33333334,0.16666667,0.0,0.33333334,0.16666667,2.8625731,86.089195,-1.3091438,3.2394998,0.0,-4.5,-0.00055103126,-0.04809265
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.28166845,1.1266738,0.7099643,9.066826,0.46852198,7.4963517,1.9986053,254,0.11209696,0.16666667,0.16666667,0.16666667,0.16666667,0.33333334,7.3749447,435.90213,-1.0906417,3.4833333,0.0,-4.5,-0.0035050288,-0.070470095
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.42473644,1.6989458,0.7522536,3.9524024,0.7314004,11.702406,3.124072,210,0.1909675,0.33333334,0.0,0.0,0.33333334,0.33333334,1.0795009,37.57528,-6.173796,1.387,-3.03,-4.5,-7.67799e-05,-0.03071926
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.17922847,0.7169139,0.25943503,6.8195796,0.39702445,6.3523912,1.7948464,252,0.03780456,0.0,0.0,0.0,0.16666667,0.8333333,4.781966,234.68466,-2.6553319,1.9,0.0,-4.5,-0.0023282522,-0.053003825
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.34984463,1.3993785,0.38677186,3.438618,0.47286138,7.565782,1.7491012,198,0.08744761,0.0,0.33333334,0.16666667,0.0,0.5,1.5912218,86.13322,-0.13451235,-0.10766668,0.0,-0.0,-0.000119693286,-0.026725972
7762.4604,7380.761,296.82993,-16.725763,1.349757,0.33040905,1.3216362,0.6429545,6.718234,0.7913551,12.661681,3.849456,168,0.33063778,0.5,0.0,0.0,0.16666667,0.33333334,5.254324,358.92386,-3.419313,1.1368333,0.0,-4.5,-0.003930151,-0.05221614
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.80767155,4.8460293,1.3693957,4.1809864,0.9826103,35.37397,3.21804,0,0.19853576,0.33333334,0.53333336,0.0,0.13333334,0.0,0.51608276,14.081753,-3.2957776,1.2387999,0.0,-4.5,-0.0020817246,-0.032495882
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.4562753,2.7376518,0.7978356,4.7558184,0.93507713,33.662777,3.2866464,0,0.15160133,0.26666668,0.2,0.13333334,0.2,0.2,-0.053472042,-1.1118472,-5.014524,-0.47753337,0.0,-4.5,-2.6943684e-05,-0.036963653
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.51092076,3.0655246,0.9797536,4.1979976,0.79990286,28.796503,3.0633159,0,0.181484,0.73333335,0.06666667,0.0,0.0,0.2,1.720154,69.42141,-3.7663445,0.7663333,0.0,-4.5,-4.9723698e-05,-0.0326281
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.40323332,2.4194,0.97351277,6.2444463,1.0204905,36.73766,4.3583508,0,0.21028614,0.46666667,0.06666667,0.06666667,0.13333334,0.26666668,1.3904529,28.645538,-5.2859116,-0.73593324,0.0,-4.5,-0.0014445756,-0.048533715
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.4273093,2.563856,0.841164,6.9134016,1.0843322,39.03596,3.987068,0,0.21748058,0.46666667,0.33333334,0.0,0.2,0.0,2.98131,75.81995,1.036774,1.0918666,0.0,-0.0,-0.0013595587,-0.053733032
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.47896162,2.8737698,0.96573293,2.0568664,0.60685915,21.84693,2.1964486,0,0.10390582,0.4,0.06666667,0.26666668,0.26666668,0.0,-0.4834087,-19.029778,-0.6684707,-0.6523333,0.0,-0.0,-0.0001507917,-0.015986584
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.23916356,1.4349813,0.39585143,4.4336467,0.466839,16.806204,1.8695107,162,0.050147478,0.06666667,0.13333334,0.13333334,0.26666668,0.4,1.4522531,48.71055,1.7109149,1.7454666,0.0,-0.0,-9.210375e-05,-0.034459636
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.37528202,2.251692,1.058775,5.520355,0.93679893,33.724762,3.895707,0,0.19948721,0.4,0.06666667,0.06666667,0.2,0.26666668,2.3033118,71.59716,-3.2813323,1.2641333,0.0,-4.5,-0.0025600153,-0.042905863
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.47745588,2.8647354,1.0386558,5.7673955,1.0805902,38.90125,4.6556387,0,0.28359368,0.8666667,0.0,0.0,0.0,0.13333334,2.5177436,77.47733,-1.9648213,2.5814667,0.0,-4.5,-0.0014620693,-0.044825934
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.35107264,2.1064358,0.7238625,5.3430367,0.8814674,31.732826,3.2835937,0,0.14531519,0.26666668,0.2,0.06666667,0.26666668,0.2,0.8949332,20.119429,-3.1153638,1.4275333,0.0,-4.5,-0.001369137,-0.04152769
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.20475733,1.228544,0.5301214,5.4875264,0.76220876,27.439516,2.905613,0,0.12978192,0.26666668,0.13333334,0.06666667,0.33333334,0.2,2.5132575,84.500015,-1.1980528,3.3452666,0.0,-4.5,-0.00066862727,-0.042650707
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.42010164,2.5206099,0.73104507,3.8833883,0.7437322,26.77436,2.6836,149,0.11587956,0.26666668,0.06666667,0.33333334,0.26666668,0.06666667,0.39812922,11.42323,-3.084942,1.4452665,0.0,-4.5,-2.5842575e-05,-0.030182863
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.27095,1.6257,0.5656443,5.3314214,0.49922663,17.972158,1.9828697,213,0.052057352,0.0,0.2,0.06666667,0.33333334,0.4,2.5274274,90.136696,-5.719923,1.8316,-3.01,-4.5,-8.540757e-05,-0.04143741
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.2091316,1.2547896,0.6611548,5.2307105,0.50832915,18.299849,2.474668,0,0.10936463,0.4,0.0,0.0,0.06666667,0.53333336,3.647956,230.48146,0.54737765,5.090733,0.0,-4.5,-0.0027007356,-0.040654656
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.6149036,3.6894217,1.2352225,3.8919504,0.8991731,32.37023,3.117711,183,0.16619375,0.4,0.13333334,0.13333334,0.2,0.13333334,0.5445554,16.26804,1.2097949,1.2400665,0.0,-0.0,-2.2320903e-05,-0.030249408
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.25232512,1.5139507,0.5419629,4.4429784,0.4708431,16.950352,1.4925637,236,0.059420493,0.06666667,0.33333334,0.06666667,0.13333334,0.4,2.2384202,101.53601,-0.9422869,3.5922668,0.0,-4.5,-2.1528682e-05,-0.034532163
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.4711945,2.827167,1.0190531,4.9957786,0.94383496,33.978058,3.2979136,0,0.16775014,0.46666667,0.06666667,0.06666667,0.2,0.2,0.78717756,18.704021,-1.3959337,3.1451333,0.0,-4.5,-0.0022382517,-0.038828693
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.24463372,1.4678023,0.70260274,5.6612167,0.42769244,15.396928,1.7429081,234,0.063011855,0.26666668,0.06666667,0.06666667,0.2,0.4,3.1648424,126.77756,0.7202326,5.2668,0.0,-4.5,-0.0025666466,-0.04400068
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.41096047,2.4657629,1.4429027,3.2747645,0.72754663,26.191679,3.3122525,171,0.10770229,0.26666668,0.06666667,0.06666667,0.26666668,0.33333334,-0.6667669,-16.916443,-3.058852,1.4667999,0.0,-4.5,-0.00019920073,-0.025452456
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.507382,3.044292,0.91317266,4.271738,0.73367345,26.412245,2.9497766,178,0.11223877,0.26666668,0.0,0.0,0.13333334,0.6,0.8369503,24.366867,-6.0517254,1.4921333,-3.01,-4.5,-0.0006577394,-0.033201233
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.20258217,1.215493,0.5953128,5.807208,0.8535025,30.72609,3.5782392,0,0.14490324,0.06666667,0.53333336,0.0,0.26666668,0.13333334,2.281437,64.70746,0.89602566,5.4416003,0.0,-4.5,-0.00043930332,-0.045135368
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.58347434,3.5008461,1.2840911,6.963993,1.0814786,38.933228,5.0619845,0,0.23496896,0.53333336,0.0,0.0,0.2,0.26666668,2.4845095,55.464195,-1.5721433,2.9855332,0.0,-4.5,-0.0035502638,-0.054126244
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.42220798,2.533248,0.77057564,3.7006564,0.76753396,27.631222,2.6604152,0,0.12050182,0.4,0.26666668,0.0,0.06666667,0.26666668,0.7266383,24.432886,-3.3144186,1.2147332,0.0,-4.5,-0.00038902208,-0.028762614
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.67811495,4.06869,1.1227819,2.9318945,0.8718016,31.384857,2.9649491,155,0.1753574,0.53333336,0.06666667,0.13333334,0.13333334,0.13333334,0.0073440075,0.25111437,-5.3652725,-0.8423334,0.0,-4.5,-0.00015167029,-0.022787567
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.53453153,3.207189,1.3079501,5.260508,0.7886512,28.391443,2.9391062,179,0.12745024,0.2,0.26666668,0.26666668,0.13333334,0.13333334,0.6901517,15.100611,-4.934215,-0.38886666,0.0,-4.5,-0.0044622137,-0.04088625
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.46613446,2.7968068,0.9384286,5.334978,0.80742127,29.067165,3.326125,205,0.2141179,0.8,0.06666667,0.13333334,0.0,0.0,3.7441473,235.35797,-3.8887389,0.65486664,0.0,-4.5,-0.0021405173,-0.041465055
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.3575945,2.145567,0.5186842,4.233592,0.63666797,22.920048,2.6342175,173,0.090227626,0.33333334,0.06666667,0.06666667,0.0,0.53333336,1.6088588,61.296093,-5.06446,-0.5307333,0.0,-4.5,-0.00082197116,-0.03290475
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.24452992,1.4671795,0.38706523,6.017722,0.60159016,21.657246,2.3939128,201,0.07021191,0.13333334,0.06666667,0.26666668,0.2,0.33333334,3.523453,141.26193,-2.8934667,1.6542666,0.0,-4.5,-0.00096175395,-0.046771545
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.3023661,1.8141966,0.4837969,4.851368,0.81406534,29.306353,3.1231806,0,0.16503088,0.6666667,0.06666667,0.06666667,0.13333334,0.06666667,1.1118636,29.732918,-3.679795,0.8600666,0.0,-4.5,-0.0021552786,-0.03770629
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.34560326,2.0736196,0.54127926,4.8692756,0.69780284,25.120903,2.6440215,0,0.11019824,0.33333334,0.13333334,0.13333334,0.06666667,0.33333334,2.045844,72.459496,-3.1939416,1.3439333,0.0,-4.5,-2.9672718e-05,-0.037845474
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.2650543,1.5903257,1.0127332,4.165696,0.71774477,25.838812,2.6437593,0,0.12670442,0.26666668,0.4,0.06666667,0.2,0.06666667,1.3780098,49.432026,0.6387784,5.1717997,0.0,-4.5,-0.0006441849,-0.032377046
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.2918993,1.7513957,0.5577112,3.2943296,0.63905215,23.005878,2.5046625,0,0.065152496,0.0,0.13333334,0.06666667,0.46666667,0.33333334,-0.07705641,-2.2855997,3.7224374,3.7480664,0.0,-0.0,-2.4462308e-05,-0.02560452
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.3763144,2.2578864,0.7488829,5.0117264,0.7930421,28.549517,3.1241164,198,0.10940222,0.13333334,0.13333334,0.13333334,0.4,0.2,0.8955226,21.75603,1.6026002,1.6415999,0.0,-0.0,-4.7037764e-05,-0.038952645
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.24483196,1.4689918,0.49010965,7.247664,0.9438143,33.977314,4.013191,0,0.20069371,0.53333336,0.13333334,0.13333334,0.0,0.2,4.745939,189.70663,-1.6276175,2.9412,0.0,-4.5,-0.012486479,-0.05633102
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.35454008,2.1272404,0.95772994,5.449163,0.8874042,31.94655,3.6794863,0,0.1703798,0.33333334,0.13333334,0.2,0.13333334,0.2,1.6080885,41.865585,-5.1061563,-0.5636667,0.0,-4.5,-0.00013670274,-0.042352535
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.40219748,2.413185,0.8942699,7.5373583,1.1825032,42.570114,4.918287,174,0.30637267,0.6,0.0,0.13333334,0.13333334,0.13333334,4.92071,188.05394,-3.585305,0.9753333,0.0,-4.5,-0.002055735,-0.058582615
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.26964375,1.6178625,0.44030854,5.861556,0.5264537,18.952332,2.2843347,226,0.059066754,0.0,0.2,0.06666667,0.46666667,0.26666668,2.755544,88.71646,-5.726681,1.8290666,-3.01,-4.5,-0.00018967017,-0.04555778
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.28563708,1.7138225,0.6581721,4.591278,0.74667597,26.880335,2.8229342,0,0.10486939,0.06666667,0.33333334,0.2,0.2,0.2,0.957747,26.358568,-2.849826,1.6859334,0.0,-4.5,-7.4516895e-05,-0.035684794
7736.944,7368.4985,300.80997,-16.787653,1.3508923,0.43346214,2.6007729,0.7204783,3.8792048,0.7434663,26.764788,3.0560575,0,0.11889877,0.33333334,0.13333334,0.06666667,0.13333334,0.33333334,0.6961458,21.870338,-5.0833197,-0.55226666,0.0,-4.5,-0.0009026853,-0.030150345
