Time,Operation,Status,Latitude,Longitude,Altitude,Heading,Speed,Intent deviation,Intent altitude,Intent speed,Deconfliction Level
1726155229,EVTOL1001-rodolphe02,TA,51.47209,-0.45475,186.4173228,64.6875,36,0,158.8215223,6,1
1726155229,EUW5012 -rodolphe02,None,51.5022,-0.5369,14406.26108,264.16,363.9191291,0,15857.68966,359.1368585,None
1726155229,ACA857  -rodolphe02,None,51.4774,-0.5444,1969.019704,279.73,213.0832037,0,792.862069,174.0279938,None
1726155229,DLH914  -rodolphe02,None,51.46499988,-0.428915029,267.7060755,270,143.0209953,0,792.862069,143.0209953,None
1726155229,BAW8CF  -rodolphe02,None,51.46529985,-0.325684053,1518.937603,270,161.0225505,0,1743.79803,162.0139969,None
1726155233,UAS0-rodolphe02,TA,51.4740198,-0.4476416,250,269.59,19,-150,250,19,1
1726155233,CRAV21-RODOLPHE02,TA,51.4683249,-0.456117343,250.2463054,101.4051658,31.31705356,0,350.2463054,31.31705356,1
1726155233,EUW5012 -rodolphe02,None,51.50134193,-0.550364736,14331.54844,264.16,363.9191291,0,15857.68966,359.1368585,None
1726155233,EVTOL1001-rodolphe02,TA,51.47248,-0.45357,189.6981627,63.984375,36,0,158.8215223,6,1
1726155233,ACA857  -rodolphe02,None,51.4782335,-0.552207081,2198.576355,279.73,213.0832037,0,792.862069,174.0279938,None
1726155238,EVTOL1001-rodolphe02,TA,51.47248,-0.45357,189.6981627,63.984375,36,0,158.8215223,6,1
1726155238,UAS0-rodolphe02,TA,51.4740146,-0.4490831,250,269.58,19,-150,250,19,1
1726155238,CRAV21-RODOLPHE02,TA,51.46818164,-0.454977484,250.2463054,101.4061294,31.31705356,0,350.2463054,31.31705356,1
1726155238,EUW5012 -rodolphe02,None,51.50134193,-0.550364736,14331.54844,264.16,363.9191291,0,15857.68966,359.1368585,None
1726155238,ACA857  -rodolphe02,None,51.4782335,-0.552207081,2198.576355,279.73,213.0832037,0,792.862069,174.0279938,None
1726155243,UAS0-rodolphe02,TA,51.4740146,-0.4490831,250,269.58,19,-150,250,19,1
1726155243,CRAV21-RODOLPHE02,Clear of Conflict,51.46803837,-0.453837632,250.2463054,101.4071074,31.31705356,0,350.2463054,31.31705356,0
1726155243,EVTOL1001-rodolphe02,TA,51.47332,-0.45121,173.2939633,61.875,37,0,158.8215223,6,1
1726155249,UAS0-rodolphe02,RA,51.4740095,-0.4505251,250,269.59,19,-150,350,19,2
1726155249,CRAV21-RODOLPHE02,None,51.46789509,-0.452697788,250.2463054,101.4081073,31.31705356,0,350.2463054,31.31705356,0
1726155249,EVTOL1001-rodolphe02,RA,51.47377,-0.45005,173.2939633,60.8203125,37,0,258.8215223,6,2
1726155253,UAS0-rodolphe02,TA Clearance,51.4740066,-0.4513191,250,269.58,19,-150,350,19,0
1726155253,CRAV21-RODOLPHE02,None,51.4677518,-0.451557952,250.2463054,101.4091437,31.31705356,0,350.2463054,31.31705356,0
1726155253,EVTOL1001-rodolphe02,TA Clearance,51.47424,-0.44887,186.4173228,59.765625,37,0,258.8215223,6,0
1726155258,UAS0-rodolphe02,TA Clearance,51.4740043,-0.4519686,250,269.6,19,-150,350,19,0
