duration,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
1.8757553100585938,0.22920108,1.8336086,0.51545125,6.534187,1.0068151,64.436165,3.8729944,0.0,0.16918465,0.4642857,0.17857143,0.035714287,0.17857143,0.14285715,-0.8728509,-11.784077,1.3701978,1.464518,0.0,-0.0,-0.05,-0.044320192
1.764164686203003,0.20381425,1.630514,0.43364036,6.5855,0.9846473,63.017426,4.049712,0.0,0.16285096,0.5714286,0.10714286,0.071428575,0.10714286,0.14285715,-0.821538,-11.091316,1.4315057,1.5127529,0.0,-0.0,-0.05,-0.031247318
1.7735819816589355,0.1512465,1.209972,0.5478518,4.9151416,0.7041725,45.06704,3.0934289,0.0,0.082715325,0.21428572,0.10714286,0.14285715,0.39285713,0.14285715,-2.4918962,-33.642273,0.9429777,1.6126313,-0.57800007,-0.0,-0.05,-0.041653555
1.8822426795959473,0.20878267,1.6702614,0.61274934,6.7002296,0.9374772,59.99854,3.8361917,0.0,0.1493738,0.4642857,0.10714286,0.071428575,0.14285715,0.21428572,-0.7068081,-9.542388,0.888596,1.5033132,-0.518,-0.0,-0.05,-0.046717152
1.8848450183868408,0.1925843,1.5406744,0.5004865,5.7814493,0.870486,55.711105,3.8142476,0.0,0.13023344,0.35714287,0.25,0.14285715,0.071428575,0.17857143,-1.6255884,-21.946537,0.34975085,1.53409,-1.114,-0.0,-0.03853539,-0.03180383
1.841609239578247,0.2719443,2.1755545,0.56435317,6.5538044,1.004729,64.30266,3.8728166,0.0,0.16858861,0.5714286,0.14285715,0.071428575,0.071428575,0.14285715,-0.85323334,-11.519223,1.2985626,1.3833066,0.0,-0.0,-0.05,-0.03474398
1.9653129577636719,0.21663311,1.7330649,0.40995792,6.3402996,0.9490272,60.73774,3.5021634,0.0,0.1526738,0.60714287,0.17857143,0.035714287,0.071428575,0.10714286,-1.0667381,-14.401686,1.4050717,1.4883969,0.0,-0.0,-0.05,-0.033325177
1.7738173007965088,0.22137943,1.7710354,0.48431104,7.0762725,0.99151206,63.45677,3.905248,0.0,0.16481233,0.4642857,0.10714286,0.17857143,0.10714286,0.14285715,-0.33076525,-4.465556,1.3810328,1.479379,0.0,-0.0,-0.05,-0.048346262
1.839580774307251,0.2176337,1.7410696,0.5358048,6.2427397,0.93690944,59.962204,3.6287708,0.0,0.14921159,0.60714287,0.14285715,0.035714287,0.10714286,0.10714286,-1.164298,-15.718805,1.4044262,1.4864961,0.0,-0.0,-0.05,-0.032069962
1.7498300075531006,0.2303345,1.842676,0.61832094,6.8899517,0.99897325,63.934288,4.118565,0.0,0.1669441,0.4642857,0.17857143,0.21428572,0.035714287,0.10714286,-0.517086,-6.9810095,1.3706689,1.4623647,0.0,-0.0,-0.05,-0.041695826
1.854790210723877,0.17480865,1.3984692,0.5457592,5.827228,0.8588147,54.96414,3.3853474,0.0,0.1268988,0.4642857,0.071428575,0.035714287,0.21428572,0.21428572,-1.5798097,-21.328497,0.94402313,1.5678635,-0.542,-0.0,-0.05,-0.03184035
1.803006649017334,0.15971206,1.2776965,0.42542556,5.7175264,0.8254865,52.831135,3.210353,0.0,0.117376454,0.42857143,0.14285715,0.071428575,0.14285715,0.21428572,-1.6895113,-22.809542,0.94214946,1.5965471,-0.572,-0.0,-0.05,-0.03239765
1.8164217472076416,0.24226725,1.938138,0.5092064,6.6074114,1.0037436,64.23959,3.9988067,0.0,0.1683071,0.53571427,0.14285715,0.14285715,0.10714286,0.071428575,-0.79962635,-10.795492,1.3540998,1.4396924,0.0,-0.0,-0.05,-0.03559264
1.8020656108856201,0.22346827,1.7877462,0.49912742,6.422096,0.9737382,62.319244,3.6465597,0.0,0.15973409,0.5714286,0.17857143,0.071428575,0.10714286,0.071428575,-0.98494196,-13.297379,1.3928841,1.4754102,0.0,-0.0,-0.05,-0.03252619
1.8427801132202148,0.16849943,1.3479954,0.5036952,5.903774,0.8485127,54.304813,3.4003103,0.0,0.12395534,0.5,0.17857143,0.0,0.071428575,0.25,-1.503264,-20.295078,0.92883986,1.5798513,-0.566,-0.0,-0.05,-0.035011455
1.7500195503234863,0.27931985,2.2345588,0.6260758,6.3928437,1.0228387,65.46168,4.211648,0.0,0.17376283,0.64285713,0.17857143,0.10714286,0.035714287,0.035714287,-1.014194,-13.692302,0.7308105,1.3692925,-0.56,-0.0,-0.05,-0.028481979
1.9892640113830566,0.20061347,1.6049078,0.39266378,5.9461603,0.8861892,56.71611,3.3169591,0.0,0.1347201,0.5714286,0.17857143,0.035714287,0.10714286,0.10714286,-1.4608774,-19.722832,1.4428276,1.5188332,0.0,-0.0,-0.05,-0.02600557
1.854724407196045,0.16198109,1.2958487,0.45773494,6.5751047,0.9449209,60.474937,3.6908827,0.0,0.15150057,0.5,0.14285715,0.071428575,0.14285715,0.14285715,-0.831933,-11.231655,0.9442261,1.5922363,-0.566,-0.0,-0.05,-0.032010235
