duration,n_vertiports,n_obstacles,obstacle violation,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
0.56751776,7.0,4.0,0.0,0.3092429,2.1647003,0.603815,4.4958534,0.81252146,39.813553,2.8699298,0.0,0.07708007,0.2857143,0.0952381,0.04761905,0.04761905,0.42857143,-2.5539975,-36.22768,4.465953,11.8659525,-12.0,4.5,-6.7359913e-09,0.1
0.41484952,3.0,1.0,0.0,0.38647762,1.1594329,0.67256725,4.381916,0.69584346,6.262591,3.015908,0.289,0.27686444,0.33333334,0.0,0.33333334,0.0,0.33333334,0.496809,12.787521,5.9319997,4.332,-3.0,4.5,-2.8879172e-09,0.1
7.11613,6.0,2.0,0.0,0.47927555,2.8756533,0.8604758,6.2669015,1.1157525,40.167088,4.232923,0.0,0.24100228,0.4,0.33333334,0.0,0.2,0.06666667,0.5487485,9.596598,10.7068,12.1068,-6.0,4.5,-1.5173875e-07,0.1
0.4836378,5.0,6.0,0.0,0.42030105,2.1015053,0.5314073,3.406025,0.6641912,16.60478,2.516327,0.0,0.10858996,0.3,0.0,0.0,0.2,0.4,-1.9909525,-36.890137,-3.4401999,9.9598,-18.0,4.5,-1.35687435e-08,0.1
9.517946,4.0,3.0,0.0,0.33293605,1.3317442,0.5186023,3.523085,0.6225661,9.961058,2.2450943,0.0,0.083456315,0.0,0.0,0.0,0.33333334,0.6666667,-1.6169715,-31.45824,-3.193667,5.706333,-9.0,0.0,-1.2146714e-08,0.1
10.549353,5.0,7.0,0.0,0.14425972,0.7212986,0.4248087,3.2578888,0.41698778,10.424694,1.9648244,0.306,0.026677936,0.0,0.0,0.0,0.2,0.6,-0.47457004,-12.714678,-12.596199,3.8038,-21.0,4.5,-5.920602e-09,0.1
0.5339596,4.0,3.0,0.0,0.1348997,0.5395988,0.16138972,4.4832277,0.5874223,9.398757,2.0069122,0.0,0.15842414,0.33333334,0.0,0.0,0.16666667,0.5,0.9754605,27.808582,1.8098334,6.2098336,-9.0,4.5,-7.61643e-08,0.1
6.2983336,4.0,6.0,0.0,0.3881672,1.5526688,0.56046563,4.334217,0.64061236,10.249798,2.5361354,0.28,0.065219305,0.0,0.0,0.0,0.16666667,0.8333333,-1.2663245,-22.610754,-7.6968327,5.703167,-18.0,4.5,-4.4978574e-08,0.1
11.26604,6.0,3.0,1.0,0.57537824,3.4522696,1.172013,4.8746076,1.0265923,36.95732,3.6058137,0.255,0.22794281,0.6,0.33333334,0.06666667,0.0,0.0,-0.11843395,-2.3719788,4.6300673,10.512067,-5.982,0.0,-6.2605863e-09,0.1
0.47612286,6.0,4.0,0.0,0.3477008,2.0862048,0.6361811,3.3597271,0.6526093,23.493935,2.5895317,0.0,0.12044864,0.46666667,0.2,0.13333334,0.0,0.2,-0.49427438,-12.824965,2.8764668,10.276466,-12.0,4.5,-1.340011e-09,0.1
5.752464,5.0,1.0,2.0,0.26045296,1.3022648,0.64514977,4.8760824,0.74754745,18.688686,2.9214406,0.271,0.16107543,0.4,0.1,0.0,0.1,0.4,0.55568695,12.861943,9.0504,4.4384,0.012,4.5,-6.2140984e-08,0.1
10.216053,5.0,5.0,0.0,0.3083618,1.541809,0.56571555,3.8138237,0.54498124,13.624531,2.3981094,0.355,0.08470666,0.3,0.2,0.0,0.0,0.5,-0.9421215,-19.809341,-2.2869997,8.113,-15.0,4.5,-3.590944e-08,0.1
0.48307395,7.0,7.0,0.0,0.37602976,2.6322083,0.823199,4.2953753,0.7777515,38.109825,2.7651274,0.0,0.12196134,0.47619048,0.1904762,0.14285715,0.0952381,0.0952381,-0.8658824,-16.776579,-8.709238,12.190762,-21.0,0.0,-3.7500822e-08,0.1
0.44980645,7.0,4.0,0.0,0.3196644,2.2376506,0.58173484,3.6786914,0.7066302,34.624878,2.5587144,0.0,0.07853447,0.2857143,0.0,0.04761905,0.23809524,0.23809524,-2.564683,-41.078472,4.4424286,11.842428,-12.0,4.5,-1.749452e-08,0.1
0.48287535,3.0,4.0,0.5,0.21009077,0.6302723,0.42339087,4.6589637,0.6173324,5.5559916,2.354605,0.257,0.13809119,0.0,0.33333334,0.0,0.0,0.6666667,0.15456915,3.4315228,-0.49300006,3.8949997,-8.988,4.5,-4.3117236e-08,0.1
