duration,n_vertiports,n_obstacles,obstacle violation,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
1.8020337,7.0,4.0,0.0,0.3092429,2.1647003,0.603815,5.8514237,0.9775162,47.898293,3.440299,0.0,0.13207825,0.42857143,0.0,0.04761905,0.42857143,0.0952381,-1.1984272,-16.999329,4.663191,12.06319,-12.0,4.5,-5.372511e-09,0.1
1.5532291,3.0,1.0,0.0,0.38647762,1.1594329,0.67256725,5.715659,0.8270031,7.443028,3.6061268,0.289,0.40802416,0.33333334,0.33333334,0.0,0.33333334,0.0,1.8305521,47.11716,6.008,4.408,-3.0,4.5,-3.2148713e-09,0.1
1.7829711,6.0,2.0,0.0,0.47927555,2.8756533,0.8604758,6.406211,1.1324451,40.768024,4.2861686,0.0,0.24767935,0.46666667,0.26666668,0.0,0.2,0.06666667,0.6880579,12.0328665,8.889133,10.289133,-6.0,4.5,-1.6178917e-07,0.1
1.6169674,5.0,6.0,0.0,0.42030105,2.1015053,0.5314073,4.4914784,0.76846987,19.211746,3.0269275,0.0,0.16072923,0.3,0.1,0.1,0.2,0.3,-0.905499,-16.777891,-3.4040995,9.9959,-18.0,4.5,-1.3317015e-08,0.1
1.6502147,4.0,3.0,0.0,0.33293605,1.3317442,0.5186023,3.8655515,0.65995157,10.559225,2.3917527,0.0,0.108379945,0.0,0.0,0.0,0.5,0.5,-1.2745051,-24.795544,-3.1904998,5.7095003,-9.0,0.0,-1.8993575e-08,0.1
1.7994795,5.0,7.0,0.0,0.14425972,0.7212986,0.4248087,4.3040366,0.51574874,12.893719,2.3957064,0.306,0.07605843,0.0,0.2,0.0,0.3,0.5,0.5715778,15.313709,-12.5373,3.8627,-21.0,4.5,-9.268243e-09,0.1
1.6329019,4.0,3.0,0.0,0.1348997,0.5395988,0.16138972,5.9072385,0.7423011,11.876818,2.550466,0.0,0.2616766,0.33333334,0.16666667,0.33333334,0.16666667,0.0,2.3994713,68.40452,1.8826665,6.2826667,-9.0,4.5,-1.3714568e-07,0.1
1.6334445,4.0,6.0,0.0,0.3881672,1.5526688,0.56046563,4.624675,0.6647518,10.636029,2.6366124,0.28,0.081312306,0.0,0.0,0.0,0.16666667,0.8333333,-0.9758668,-17.424505,-7.6968327,5.703167,-18.0,4.5,-5.304086e-08,0.1
1.8655889,6.0,3.0,0.0,0.57537824,3.4522696,1.172013,5.221806,1.0609877,38.195557,3.7225993,0.255,0.24170099,0.6666667,0.26666668,0.06666667,0.0,0.0,0.22876453,4.581666,1.6944008,10.5944,-9.0,0.0,-6.8585115e-09,0.1
2.2456858,6.0,4.0,0.0,0.3477008,2.0862048,0.6361811,4.331773,0.7507541,27.027147,2.9668765,0.0,0.15970661,0.46666667,0.33333334,0.0,0.2,0.0,0.47777128,12.396765,2.9081335,10.308133,-12.0,4.5,-2.2462368e-09,0.1
1.5835195,5.0,1.0,0.0,0.26045296,1.3022648,0.64514977,6.3001556,0.90452385,22.613096,3.5985842,0.271,0.23956358,0.5,0.1,0.0,0.4,0.0,1.9797602,45.823586,6.1961,4.5961003,-3.0,4.5,-1.5188489e-07,0.1
1.584975,5.0,5.0,0.0,0.3083618,1.541809,0.56571555,3.8625147,0.548871,13.721775,2.4188051,0.355,0.08665153,0.3,0.2,0.0,0.0,0.5,-0.8934305,-18.78555,-4.1870003,6.213,-15.0,4.5,-3.658351e-08,0.1
1.808557,7.0,7.0,0.0,0.37602976,2.6322083,0.823199,5.692694,0.9262022,45.383907,3.3889794,0.0,0.17144486,0.61904764,0.23809524,0.04761905,0.0952381,0.0,0.53143644,10.296642,-8.485762,12.414238,-21.0,0.0,-7.9505305e-08,0.1
1.6640639,7.0,4.0,0.0,0.3196644,2.2376506,0.58173484,4.9664054,0.857559,42.020393,3.0342598,0.0,0.12884411,0.2857143,0.1904762,0.14285715,0.0952381,0.2857143,-1.276969,-20.453184,2.6012383,10.001238,-12.0,4.5,-5.389445e-08,0.1
1.5835695,3.0,4.0,0.5,0.21009077,0.6302723,0.42339087,6.102394,0.7649444,6.8844995,3.018859,0.257,0.2857032,0.33333334,0.0,0.0,0.33333334,0.33333334,1.5979996,35.47646,-0.075000346,4.3129997,-8.988,4.5,-5.9334628e-08,0.1
1.6487606,7.0,1.0,0.0,0.3852046,2.6964324,0.9210958,4.99109,0.8606754,42.173096,3.9701903,0.0,0.10916829,0.23809524,0.0952381,0.14285715,0.33333334,0.1904762,-1.8993216,-27.564705,15.306238,13.706238,-3.0,4.5,-1.46226595e-08,0.1
1.848247,7.0,2.0,0.0,0.42773113,2.994118,1.0857475,6.590789,1.0713843,52.497833,4.4106913,0.0,0.24115154,0.61904764,0.0,0.0,0.1904762,0.1904762,2.1376572,48.00346,9.044572,10.4445715,-6.0,4.5,-1.1408589e-07,0.1
2.0319574,5.0,7.0,0.0,0.12404655,0.62023276,0.3007483,3.9530807,0.5258558,13.146395,2.4576166,0.0,0.10952809,0.3,0.2,0.0,0.1,0.4,0.23969221,6.4548135,-16.5851,4.3149,-21.0,0.0,-3.295548e-08,0.1
1.6009023,6.0,1.0,0.0,0.240025,1.44015,0.51393473,5.791799,0.82744515,29.788025,3.6968756,0.0,0.13179192,0.2,0.2,0.2,0.26666668,0.13333334,0.6474452,12.585545,5.0812674,7.981267,-3.0,0.0,-1.00312905e-08,0.1
1.7953978,7.0,6.0,0.16666667,0.37089667,2.5962768,0.7970685,6.0199413,0.9840405,48.217983,3.823723,0.0,0.15182783,0.47619048,0.23809524,0.04761905,0.04761905,0.1904762,0.065639496,1.1023879,1.8021905,12.196191,-14.994,4.5,-1.9653338e-07,0.1
3.027748,4.0,6.0,0.0,0.22860226,0.91440904,0.6437324,6.131274,0.87067986,13.930878,3.0893314,0.0,0.3514183,0.5,0.33333334,0.0,0.0,0.16666667,2.708749,79.14475,-8.745,4.655,-18.0,4.5,-1.2396983e-07,0.1
2.0218928,5.0,6.0,0.16666667,0.4347569,2.1737845,0.8879677,5.8382087,1.0141871,25.354677,4.301579,0.0,0.2539034,0.2,0.5,0.3,0.0,0.0,0.548944,10.378456,-2.3246994,8.069301,-14.994,4.5,-9.350231e-08,0.1
1.724066,7.0,6.0,0.0,0.36694172,2.568592,1.1138004,6.5767603,0.8217064,40.263615,3.6592312,0.29,0.09619534,0.1904762,0.14285715,0.0952381,0.1904762,0.3809524,0.04258442,0.6517172,-5.4589043,7.9410954,-18.0,4.5,-1.46347094e-08,0.1
1.4196353,3.0,1.0,0.0,0.6981731,2.0945194,1.1552016,4.276003,0.91844475,8.266003,3.016374,0.251,0.42642304,0.6666667,0.0,0.0,0.0,0.33333334,-0.35244656,-7.614785,8.3133335,6.713333,-3.0,4.5,-4.4656705e-09,0.1
1.5715787,4.0,2.0,0.0,0.09167658,0.3667063,0.15743148,7.584592,0.96919644,15.507143,3.611219,0.0,0.40910387,0.6666667,0.0,0.16666667,0.16666667,0.0,3.8326335,102.15022,3.4291666,4.829167,-6.0,4.5,-1.5534107e-07,0.1
1.5572364,3.0,7.0,0.0,0.636085,1.9082549,0.6838762,3.9205966,0.84663254,7.619693,3.1259701,0.0,0.30342057,0.0,0.6666667,0.0,0.0,0.33333334,-1.2013354,-23.454731,-10.51,5.89,-21.0,4.5,-6.975399e-08,0.1
1.5095015,3.0,3.0,0.0,0.255393,0.76617897,0.5615342,4.6670017,0.6891,6.2019005,2.4368868,0.0,0.37334517,0.6666667,0.33333334,0.0,0.0,0.0,1.7411742,59.510494,0.5083337,4.908334,-9.0,4.5,-2.7970291e-08,0.1
1.7621493,3.0,5.0,0.0,0.24387161,0.7316148,0.47118115,5.369956,0.3568465,3.2116187,1.5366429,0.419,0.08583186,0.0,0.0,0.0,0.6666667,0.33333334,2.8582807,113.79976,-6.5873337,3.8126667,-15.0,4.5,-4.2520547e-08,0.1
1.4588048,4.0,7.0,0.0,0.409526,1.638104,0.63883305,4.5963125,0.6845198,10.952317,2.7729754,0.323,0.20671405,0.5,0.0,0.33333334,0.16666667,0.0,0.27599,6.3881755,-12.511499,8.3885,-21.0,0.0,-5.4169398e-08,0.1
1.6018848,3.0,2.0,0.0,0.26187697,0.7856309,0.540172,6.162485,0.8609059,7.7481527,3.0147767,0.0,0.640248,1.0,0.0,0.0,0.0,0.0,4.1330385,203.65343,5.8199997,7.22,-6.0,4.5,-1.1261261e-07,0.1
